sample	chr	state	seg_id	min_start	max_end	mean_copy
34	13	2	1966	1	46500000	0.0209067841953461
34	13	1	1967	46500001	59500000	-0.87068744164709
34	13	2	1968	59500001	115500000	0.0610920241403937
34	14	2	1969	1	107500000	0.0138383108253036
34	15	2	1970	1	103000000	0.0105995487128475
34	16	2	1971	1	90500000	0.096859944332763
34	17	2	1972	1	81500000	0.00944859336060424
34	18	2	1973	1	78500000	0.0496861945103039
34	20	2	1974	1	63500000	0.0244619090932405
34	19	2	1975	1	59500000	0.034330473286601
34	22	2	1976	1	51500000	-0.0035962371798586
34	21	2	1977	1	48500000	0.0568922186413355
80	1	2	1978	1	249500000	0.0335823581131089
80	2	2	1979	1	38500000	-0.0612197510816805
80	2	1	1980	38500001	50000000	-0.887368315856596
80	2	2	1981	50000001	243500000	0.0649599750712105
80	3	2	1982	1	198500000	0.0221537777724119
80	4	2	1983	1	191500000	0.0386982505143898
80	5	2	1984	1	181000000	0.00880078067549096
80	6	2	1985	1	171500000	-0.0033386570540902
80	7	2	1986	1	159500000	0.00481888535436049
80	8	2	1988	1	146500000	0.0164240877593165
80	9	2	1989	1	141500000	0.00950919080040598
80	10	2	1990	1	136000000	0.000718645788929462
80	11	2	1991	1	135500000	-0.00172444945092079
80	12	2	1992	1	134000000	-0.0133725499478316
80	13	2	1993	1	47000000	0.0632192063647499
80	13	1	1994	47000001	59500000	-0.744450650005122
80	13	2	1995	59500001	115500000	0.0395901734732071
80	14	2	1996	1	107500000	0.0307077398345759
80	15	2	1997	1	103000000	0.00202936333513994
80	16	2	1998	1	90500000	0.0385297708654119
80	17	2	1999	1	81500000	-0.0380392385195568
80	18	2	2000	1	78500000	0.0232386207210015
80	20	2	2001	1	63500000	-0.00324337178839779
80	19	2	2002	1	59500000	-0.0754523566481005
80	22	2	2003	1	51500000	-0.0694076073582894
80	21	2	2004	1	48500000	0.0621135264264831
44	1	2	2005	1	249500000	0.0267983893664124
44	2	2	2006	1	38500000	-0.0328665998342232
44	2	1	2007	38500001	50000000	-0.850249076255151
44	2	2	2008	50000001	243500000	0.0316241833544263
44	3	2	2009	1	198500000	0.0311546496968747
44	4	2	2010	1	191500000	0.0473092817153056
44	5	2	2011	1	181000000	0.0191498066351407
44	6	2	2012	1	171500000	-0.00401477385061537
44	7	2	2013	1	159500000	0.0251946680326512
44	8	2	2015	1	146500000	0.0152675107374357
44	9	2	2016	1	141500000	0.0140965392410121
44	10	2	2017	1	136000000	-0.0158018133164324
44	11	2	2018	1	135500000	-0.00357516463213126
44	12	2	2019	1	134000000	0.0142176640211047
44	13	2	2020	1	47000000	-0.0194990425444971
44	13	1	2021	47000001	59500000	-0.891405717036221
44	13	2	2022	59500001	115500000	0.00677742951344128
44	14	2	2023	1	107500000	0.0330582766255791
44	15	2	2024	1	103000000	-0.021532696725495
44	16	2	2025	1	90500000	0.0338134162504608
44	17	2	2026	1	81500000	-0.0901993370274731
44	18	2	2027	1	78500000	0.0407431681480316
44	20	2	2028	1	63500000	-0.0101119959699526
44	19	2	2029	1	59500000	-0.0942604178302965
44	22	2	2030	1	51500000	-0.118009327815201
44	21	2	2031	1	48500000	-0.00674052541720597
60	1	2	2032	1	249500000	0.0306514496009622
60	2	2	2033	1	38500000	-0.0240478716290916
60	2	1	2034	38500001	50000000	-0.873494223425879
60	2	2	2035	50000001	243500000	0.0226631889541126
60	3	2	2036	1	198500000	0.0322436588330309
60	4	2	2037	1	191500000	0.0196062255193682
60	5	2	2038	1	181000000	-0.00414690640398428
60	6	2	2039	1	171500000	0.00118821576948114
60	7	2	2040	1	159500000	0.00812857807069435
60	8	2	2042	1	146500000	-0.000819540160173903
60	9	2	2043	1	141500000	-0.00276368378161211
60	10	2	2044	1	136000000	-0.00382742969952001
60	11	2	2045	1	135500000	-0.0258744287053122
60	12	2	2046	1	134000000	-0.0124847072198026
60	13	2	2047	1	47000000	0.00870863923164641
60	13	1	2048	47000001	59500000	-0.862825028266659
60	13	2	2049	59500001	115500000	0.00238689118860956
60	14	2	2050	1	107500000	0.0185948378279854
60	15	2	2051	1	103000000	-0.00844632402665705
60	16	2	2052	1	90500000	0.000446705920490186
60	17	2	2053	1	81500000	-0.111816596572203
60	18	2	2054	1	78500000	-0.0312527481285751
60	20	2	2055	1	63500000	-0.00557137899532222
60	19	2	2056	1	59500000	-0.0861491913579427
60	22	2	2057	1	51500000	-0.130368618128283
60	21	2	2058	1	48500000	-0.0487639614274035
20	1	2	2059	1	249500000	0.0473470432548308
20	2	2	2060	1	38500000	0.0346565403841148
20	2	1	2061	38500001	50000000	-0.880453340100195
20	2	2	2062	50000001	243500000	0.00866216125671616
20	3	2	2063	1	198500000	0.104218699146732
20	4	2	2064	1	191500000	0.0448883859520004
20	5	2	2065	1	181000000	0.0570201343928243
20	6	2	2066	1	171500000	0.0467876306284832
20	7	2	2067	1	159500000	0.0604288255543972
20	8	2	2069	1	146500000	0.0411364580556787
20	9	2	2070	1	141500000	-0.0244379263572699
20	10	2	2071	1	136000000	-0.0285911278935689
20	11	2	2072	1	135500000	0.00701037917947235
20	12	2	2073	1	134000000	0.0225648359189975
20	13	2	2074	1	115500000	-0.087536207408931
20	14	2	2075	1	107500000	0.036323394148655
20	15	2	2076	1	103000000	-0.0563471630436614
20	16	2	2077	1	90500000	-0.0446537441488993
20	17	2	2078	1	81500000	-0.0652894936033358
20	18	2	2079	1	78500000	0.0209383824360244
20	20	2	2080	1	63500000	0.0182812299643648
20	19	2	2081	1	59500000	-0.116308259001423
20	22	2	2082	1	51500000	-0.112940756679648
20	21	2	2083	1	48500000	-0.0124724817232663
90	1	2	2084	1	249500000	0.0903949901255559
90	2	2	2085	1	39000000	0.0470453005522966
90	2	1	2086	39000001	50000000	-0.828714250372132
90	2	2	2087	50000001	243500000	0.0900010228697324
90	3	2	2088	1	198500000	0.011275057696251
90	4	2	2089	1	191500000	0.00200023955039348
90	5	2	2090	1	181000000	-0.00236496796373706
90	6	2	2091	1	171500000	-0.0147785356584176
90	7	2	2092	1	159500000	-0.0131303404164406
90	8	2	2094	1	146500000	-0.0403503104296265
90	9	2	2095	1	141500000	0.0216158356279044
90	10	2	2096	1	136000000	0.0266514949547944
90	11	2	2097	1	135500000	-0.0410080692113077
90	12	2	2098	1	134000000	0.0148702694058017
90	13	2	2099	1	115500000	-0.0800769004678673
90	14	2	2100	1	107500000	0.053204758469629
90	15	2	2101	1	103000000	0.0718747035060951
90	16	2	2102	1	90500000	0.0390378933973091
90	17	2	2103	1	81500000	-0.0149818357378153
90	18	2	2104	1	78500000	0.0493254668151631
90	20	2	2105	1	63500000	0.0281435365490024
90	19	2	2106	1	59500000	-0.0324876345989958
90	22	2	2107	1	51500000	-0.0937144347182126
90	21	2	2108	1	48500000	0.0333553283888617
65	1	2	2109	1	249500000	0.0730483165849303
65	2	2	2110	1	243500000	-0.0176544200340216
65	3	2	2111	1	198500000	0.0322590621802626
65	4	2	2112	1	191500000	0.00626370272612849
65	5	2	2113	1	181000000	0.00980716950872853
65	6	2	2114	1	171500000	0.0165003884005781
65	7	2	2115	1	159500000	0.0103790285459924
65	8	2	2117	1	146500000	-0.000327171103752843
65	9	2	2118	1	141500000	0.0465314483973933
65	10	2	2119	1	136000000	0.0382855261320376
65	11	2	2120	1	135500000	0.0368032144068269
65	12	2	2121	1	134000000	-0.019188828013236
65	13	2	2122	1	115500000	-0.0491525706190815
65	14	2	2123	1	107500000	0.042419323637782
65	15	2	2124	1	103000000	0.0798355088133093
65	16	2	2125	1	90500000	0.0828478608796613
65	17	2	2126	1	81500000	-0.0259524476249418
65	18	2	2127	1	78500000	0.0599031649340512
65	20	2	2128	1	63500000	0.00582691175266062
65	19	2	2129	1	59500000	-0.0722076696209908
65	22	2	2130	1	51500000	-0.163064966291552
65	21	2	2131	1	48500000	-0.0135718694816651
81	1	2	2132	1	249500000	0.0362809097626302
81	2	2	2133	1	243500000	0.00967775849892521
81	3	2	2134	1	198500000	0.0174421063307401
81	4	2	2135	1	191500000	0.0424912618171113
81	5	2	2136	1	181000000	-0.00289422093205131
81	6	2	2137	1	171500000	0.021961075043939
81	7	2	2138	1	159500000	0.0505677589713221
81	8	2	2140	1	146500000	-0.0115077312668688
81	9	2	2141	1	141500000	0.0219701608099133
81	10	2	2142	1	136000000	0.0121316098662193
81	11	2	2143	1	135500000	0.0206015231133657
81	12	2	2144	1	134000000	0.0294632117576323
81	13	2	2145	1	47500000	-0.00517797501685862
81	13	1	2146	47500001	61000000	-0.812509965501579
81	13	2	2147	61000001	115500000	0.0151640506937513
81	14	2	2148	1	107500000	0.0482687692864183
81	15	2	2149	1	103000000	0.00870142036225803
81	16	2	2150	1	90500000	0.0962116907935319
81	17	2	2151	1	81500000	-0.0332903824240942
81	18	2	2152	1	78500000	0.0110390009259328
81	20	2	2153	1	63500000	0.0877866631085913
81	19	2	2154	1	59500000	-0.0542128521858752
81	22	2	2155	1	51500000	-0.031847408880383
81	21	2	2156	1	48500000	0.0421423728092201
